location_name,location_id,previous_location_id
康乐县,00162292200000000000,00162290100000000000
永靖县,00162292300000000000,00162290100000000000
广河县,00162292400000000000,00162290100000000000
和政县,00162292500000000000,00162290100000000000
东乡族自治县,00162292600000000000,00162290100000000000
积石山保安族东乡族撒拉族自治县,00162292700000000000,00162290100000000000
甘南藏族自治州,00162300000000000000,00162000000000000000
合作市,00162300100000000000,00162000000000000000
临潭县,00162302100000000000,00162300100000000000
卓尼县,00162302200000000000,00162300100000000000
舟曲县,00162302300000000000,00162300100000000000
迭部县,00162302400000000000,00162300100000000000
玛曲县,00162302500000000000,00162300100000000000
碌曲县,00162302600000000000,00162300100000000000
夏河县,00162302700000000000,00162300100000000000
青海省,00163000000000000000,00111111100000000000
西宁市,00163010000000000000,00163000000000000000
市辖区,00163010100000000000,00163010000000000000
城东区,00163010200000000000,00163010000000000000
城中区,00163010300000000000,00163010000000000000
城西区,00163010400000000000,00163010000000000000
城北区,00163010500000000000,00163010000000000000
大通回族土族自治县,00163012100000000000,00163010000000000000
湟中县,00163012200000000000,00163010000000000000
湟源县,00163012300000000000,00163010000000000000
海东地区,00163210000000000000,00163010000000000000
平安县,00163212100000000000,00163010000000000000
民和回族土族自治县,00163212200000000000,00163010000000000000
乐都县,00163212300000000000,00163010000000000000
互助土族自治县,00163212600000000000,00163010000000000000
化隆回族自治县,00163212700000000000,00163010000000000000
循化撒拉族自治县,00163212800000000000,00163010000000000000
海北藏族自治州,00163220000000000000,00163000000000000000
门源回族自治县,00163222100000000000,00163220000000000000
祁连县,00163222200000000000,00163220000000000000
海晏县,00163222300000000000,00163220000000000000
刚察县,00163222400000000000,00163220000000000000
黄南藏族自治州,00163230000000000000,00163000000000000000
同仁县,00163232100000000000,00163230000000000000
尖扎县,00163232200000000000,00163230000000000000
泽库县,00163232300000000000,00163230000000000000
河南蒙古族自治县,00163232400000000000,00163230000000000000
海南藏族自治州,00163250000000000000,00163000000000000000
共和县,00163252100000000000,00163250000000000000
同德县,00163252200000000000,00163250000000000000
贵德县,00163252300000000000,00163250000000000000
兴海县,00163252400000000000,00163250000000000000
贵南县,00163252500000000000,00163250000000000000
果洛藏族自治州,00163260000000000000,00163000000000000000
玛沁县,00163262100000000000,00163260000000000000
班玛县,00163262200000000000,00163260000000000000
甘德县,00163262300000000000,00163260000000000000
达日县,00163262400000000000,00163260000000000000
久治县,00163262500000000000,00163260000000000000
玛多县,00163262600000000000,00163260000000000000
玉树藏族自治州,00163270000000000000,00163000000000000000
玉树县,00163272100000000000,00163270000000000000
杂多县,00163272200000000000,00163270000000000000
称多县,00163272300000000000,00163270000000000000
治多县,00163272400000000000,00163270000000000000
囊谦县,00163272500000000000,00163270000000000000
曲麻莱县,00163272600000000000,00163270000000000000
海西蒙古族藏族自治州,00163280000000000000,00163000000000000000
格尔木市,00163280100000000000,00163000000000000000
德令哈市,00163280200000000000,00163000000000000000
乌兰县,00163282100000000000,00163280200000000000
都兰县,00163282200000000000,00163280200000000000
天峻县,00163282300000000000,00163280200000000000
宁夏回族自治区,00164000000000000000,00111111100000000000
银川市,00164010000000000000,00164000000000000000
市辖区,00164010100000000000,00164010000000000000
兴庆区,00164010400000000000,00164010000000000000
西夏区,00164010500000000000,00164010000000000000
金凤区,00164010600000000000,00164010000000000000
永宁县,00164012100000000000,00164010000000000000
贺兰县,00164012200000000000,00164010000000000000
灵武市,00164018100000000000,00164000000000000000
石嘴山市,00164020000000000000,00164000000000000000
市辖区,00164020100000000000,00164020000000000000
大武口区,00164020200000000000,00164020000000000000
惠农区,00164020500000000000,00164020000000000000
平罗县,00164022100000000000,00164020000000000000
吴忠市,00164030000000000000,00164000000000000000
市辖区,00164030100000000000,00164030000000000000
利通区,00164030200000000000,00164030000000000000
红寺堡区,00164030300000000000,00164030000000000000
盐池县,00164032300000000000,00164030000000000000
同心县,00164032400000000000,00164030000000000000
青铜峡市,00164038100000000000,00164000000000000000
固原市,00164040000000000000,00164000000000000000
市辖区,00164040100000000000,00164040000000000000
原州区,00164040200000000000,00164040000000000000
西吉县,00164042200000000000,00164040000000000000
隆德县,00164042300000000000,00164040000000000000
泾源县,00164042400000000000,00164040000000000000
彭阳县,00164042500000000000,00164040000000000000
中卫市,00164050000000000000,00164000000000000000
市辖区,00164050100000000000,00164050000000000000
沙坡头区,00164050200000000000,00164050000000000000
中宁县,00164052100000000000,00164050000000000000
海原县,00164052200000000000,00164050000000000000
新疆维吾尔自治区,00165000000000000000,00111111100000000000
乌鲁木齐市,00165010000000000000,00165000000000000000
市辖区,00165010100000000000,00165010000000000000
天山区,00165010200000000000,00165010000000000000
沙依巴克区,00165010300000000000,00165010000000000000
新市区,00165010400000000000,00165000000000000000
水磨沟区,00165010500000000000,00165010400000000000
头屯河区,00165010600000000000,00165010400000000000
达坂城区,00165010700000000000,00165010400000000000
米东区,00165010900000000000,00165010400000000000
乌鲁木齐县,00165012100000000000,00165010400000000000
克拉玛依市,00165020000000000000,00165000000000000000
市辖区,00165020100000000000,00165020000000000000
独山子区,00165020200000000000,00165020000000000000
克拉玛依区,00165020300000000000,00165020000000000000
白碱滩区,00165020400000000000,00165020000000000000
乌尔禾区,00165020500000000000,00165020000000000000
吐鲁番地区,00165210000000000000,00165020000000000000
吐鲁番市,00165210100000000000,00165000000000000000
鄯善县,00165212200000000000,00165210100000000000
托克逊县,00165212300000000000,00165210100000000000
哈密地区,00165220000000000000,00165210100000000000
哈密市,00165220100000000000,00165000000000000000
巴里坤哈萨克自治县,00165222200000000000,00165220100000000000
伊吾县,00165222300000000000,00165220100000000000
昌吉回族自治州,00165230000000000000,00165000000000000000
昌吉市,00165230100000000000,00165000000000000000
阜康市,00165230200000000000,00165000000000000000
呼图壁县,00165232300000000000,00165230200000000000
玛纳斯县,00165232400000000000,00165230200000000000
奇台县,00165232500000000000,00165230200000000000
吉木萨尔县,00165232700000000000,00165230200000000000
木垒哈萨克自治县,00165232800000000000,00165230200000000000
博尔塔拉蒙古自治州,00165270000000000000,00165000000000000000
博乐市,00165270100000000000,00165000000000000000
精河县,00165272200000000000,00165270100000000000
温泉县,00165272300000000000,00165270100000000000
巴音郭楞蒙古自治州,00165280000000000000,00165000000000000000
库尔勒市,00165280100000000000,00165000000000000000
轮台县,00165282200000000000,00165280100000000000
尉犁县,00165282300000000000,00165280100000000000
若羌县,00165282400000000000,00165280100000000000
且末县,00165282500000000000,00165280100000000000
焉耆回族自治县,00165282600000000000,00165280100000000000
和静县,00165282700000000000,00165280100000000000
和硕县,00165282800000000000,00165280100000000000
博湖县,00165282900000000000,00165280100000000000
阿克苏地区,00165290000000000000,00165280100000000000
阿克苏市,00165290100000000000,00165000000000000000
温宿县,00165292200000000000,00165290100000000000
库车县,00165292300000000000,00165290100000000000
沙雅县,00165292400000000000,00165290100000000000
新和县,00165292500000000000,00165290100000000000
拜城县,00165292600000000000,00165290100000000000
乌什县,00165292700000000000,00165290100000000000
阿瓦提县,00165292800000000000,00165290100000000000
柯坪县,00165292900000000000,00165290100000000000
克孜勒苏柯尔克孜自治州,00165300000000000000,00165000000000000000
阿图什市,00165300100000000000,00165000000000000000
阿克陶县,00165302200000000000,00165300100000000000
阿合奇县,00165302300000000000,00165300100000000000
乌恰县,00165302400000000000,00165300100000000000
喀什地区,00165310000000000000,00165300100000000000
喀什市,00165310100000000000,00165000000000000000
疏附县,00165312100000000000,00165310100000000000
疏勒县,00165312200000000000,00165310100000000000
英吉沙县,00165312300000000000,00165310100000000000
泽普县,00165312400000000000,00165310100000000000
莎车县,00165312500000000000,00165310100000000000
叶城县,00165312600000000000,00165310100000000000
麦盖提县,00165312700000000000,00165310100000000000
岳普湖县,00165312800000000000,00165310100000000000
伽师县,00165312900000000000,00165310100000000000
巴楚县,00165313000000000000,00165310100000000000
塔什库尔干塔吉克自治县,00165313100000000000,00165310100000000000
和田地区,00165320000000000000,00165310100000000000
和田市,00165320100000000000,00165000000000000000
和田县,00165322100000000000,00165320100000000000
墨玉县,00165322200000000000,00165320100000000000
皮山县,00165322300000000000,00165320100000000000
洛浦县,00165322400000000000,00165320100000000000
策勒县,00165322500000000000,00165320100000000000
于田县,00165322600000000000,00165320100000000000
民丰县,00165322700000000000,00165320100000000000
伊犁哈萨克自治州,00165400000000000000,00165000000000000000
伊宁市,00165400200000000000,00165000000000000000
奎屯市,00165400300000000000,00165000000000000000
伊宁县,00165402100000000000,00165400300000000000
察布查尔锡伯自治县,00165402200000000000,00165400300000000000
